OMNIWeb Plus Browser Results

Listing for omni2 data from 20230101 to 20251225
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2023 173 15   6.3  -5.1   5.9  416.
2023 173 16   6.3  -4.9   5.9  412.
2023 173 17   6.3  -5.5   6.0  404.
2023 173 18   5.9  -4.4   6.1  400.
2023 173 19   5.5  -3.5   6.6  396.
2023 173 20   5.4  -3.5   6.4  388.
2023 173 21   5.5  -3.7   6.5  392.
2023 173 22   5.6  -2.0   7.0  385.
2023 173 23   5.2  -4.1   6.5  381.
2023 174  0   5.7   0.1   6.5  385.
2023 174  1   6.0  -0.5   6.2  387.
2023 174  2   5.9   1.2   6.3  382.
2023 174  3   5.6  -0.4   6.0  369.
2023 174  4   5.4   0.3   6.4  378.
2023 174  5   5.3  -0.7   4.4  347.
2023 174  6   5.8   1.7   6.7  371.
2023 174  7   5.7  -0.3   6.9  372.
2023 174  8   5.8  -2.2   5.0  351.
2023 174  9   5.9  -3.1   4.8  352.
2023 174 10   5.8  -4.3   6.7  378.
2023 174 11   6.0  -2.8   6.6  377.
2023 174 12   6.3  -3.2   7.0  371.
2023 174 13   6.0  -5.1   6.8  378.
2023 174 14   5.9   0.5   7.0  371.
2023 174 15   6.0  -2.1   6.8  375.
2023 174 16   6.1  -4.1   6.2  390.
2023 174 17   7.3  -3.5   6.5  398.
2023 174 18   6.8  -2.2   6.7  404.
2023 174 19   6.0   0.1   5.6  401.
2023 174 20   7.2  -3.1   4.6  422.
2023 174 21   7.9  -1.4   4.0  428.
2023 174 22   9.0   0.9   2.8  427.
2023 174 23   9.0   0.4   3.4  421.
2023 175  0   9.3   2.4   3.4  415.
2023 175  1  10.0   3.2   2.7  414.
2023 175  2  10.4   8.4   2.5  408.
2023 175  3  10.4   2.8   2.7  418.
2023 175  4  10.4  -5.6   3.1  413.
2023 175  5   9.9  -6.0   4.7  437.
2023 175  6   9.3  -0.6   2.9  428.
2023 175  7   9.1   3.1   2.1  438.
2023 175  8   9.0   2.1   2.2  433.
2023 175  9   8.6  -0.2   2.3  445.
2023 175 10   8.5   0.7   2.3  424.
2023 175 11   8.0   3.1   2.2  470.
2023 175 12   7.0   2.1   1.9  456.
2023 175 13   6.6   1.6   1.6  432.
2023 175 14   6.7   1.4   1.8  418.
2023 175 15   6.1  -1.0   1.7  421.
2023 175 16   6.1  -4.2   2.2  473.
2023 175 17   5.9  -0.7   1.8  441.
2023 175 18   6.5  -5.0   3.1  465.
2023 175 19   5.8  -4.5   2.9  469.
2023 175 20   9.2  -5.1   4.3  497.
2023 175 21  11.5  -9.0   5.2  488.
2023 175 22   9.4  -5.5   5.1  499.
2023 175 23   9.6  -7.8   5.0  488.
2023 176  0   9.9  -9.2   4.8  501.
2023 176  1   9.7  -6.2   4.4  545.
2023 176  2   8.5   1.9  10.9  513.
2023 176  3   8.0   2.7   7.4  512.
2023 176  4   8.3   2.2   4.6  519.
2023 176  5   8.6   3.9   3.3  492.
2023 176  6   8.2   2.4   3.3  484.
2023 176  7   8.3   3.1   2.7  506.
2023 176  8   8.5   3.9   3.0  534.
2023 176  9   9.2   5.2   3.1  515.
2023 176 10   9.5   4.3   2.8  518.
2023 176 11   9.3   2.3   3.5  511.
2023 176 12   9.6   2.1   3.3  515.
2023 176 13   9.3   3.6   3.1  519.
2023 176 14   8.4  -2.4   3.5  505.
2023 176 15   9.1  -4.7   3.3  521.
2023 176 16   9.2  -4.8   3.5  510.
2023 176 17   8.9  -2.2   2.9  517.
2023 176 18   9.0   0.1   2.3  521.
2023 176 19   8.7   2.9   2.3  529.
2023 176 20   7.7   1.7   1.9  538.
2023 176 21   7.4   1.0   2.0  568.
2023 176 22   6.9   0.3   2.1  576.
2023 176 23   6.9   0.5   1.6  551.
2023 177  0   6.5  -0.5   2.0  571.
2023 177  1   6.2   0.1   1.6  543.
2023 177  2   5.8  -0.8   1.7  556.
2023 177  3   6.3   1.2   1.6  564.
2023 177  4   5.7  -2.0   2.1  588.
2023 177  5   5.6  -2.5   2.1  600.
2023 177  6   5.7   0.5   1.7  557.
2023 177  7   5.6   1.0   1.5  531.
2023 177  8   5.4   0.2   1.5  539.
2023 177  9   5.5  -0.2   1.6  523.
2023 177 10   5.6  -1.2   1.7  530.
2023 177 11   5.7  -1.3   1.8  528.
2023 177 12   5.9  -0.5   2.0  519.
2023 177 13   5.7  -1.6   2.0  539.
2023 177 14   5.7  -3.3   2.1  551.
2023 177 15   5.6  -2.9   2.1  538.
2023 177 16   5.8   1.1   1.9  533.
2023 177 17   5.4  -1.6   2.0  566.
2023 177 18   5.3  -1.5   1.9  537.
2023 177 19   4.9  -1.0   1.9  537.
2023 177 20   5.4  -1.4   2.0  559.
2023 177 21   5.2   0.4   1.8  528.
2023 177 22   5.3  -0.8   1.9  525.
2023 177 23   5.4  -0.4   1.7  501.
2023 178  0   5.4  -3.1   2.1  523.
2023 178  1   5.3  -1.4   1.9  512.
2023 178  2   5.4  -2.3   1.9  511.
2023 178  3   5.4  -0.9   1.8  494.
2023 178  4   5.6  -0.7   1.8  492.
2023 178  5   5.2  -1.0   2.0  503.
2023 178  6   4.7  -3.0   2.4  527.
2023 178  7   4.9  -2.0   2.1  503.
2023 178  8   4.8  -1.4   2.1  490.
2023 178  9   4.6  -1.1   2.5  503.
2023 178 10   4.7   0.3   2.1  479.
2023 178 11   4.8  -0.9   2.5  489.
2023 178 12   4.8   0.0   2.5  477.
2023 178 13   4.7  -0.6   2.5  479.
2023 178 14   4.7  -0.5   2.7  493.
2023 178 15   4.8  -1.2   2.8  495.
2023 178 16   4.9  -1.0   3.0  505.
2023 178 17   4.9  -1.0   3.1  492.
2023 178 18   4.9   0.7   3.1  485.
2023 178 19   5.3   2.0   3.1  487.
2023 178 20   5.6   0.6   3.4  488.
2023 178 21   5.5  -2.3   3.4  488.
2023 178 22   5.4  -3.4   3.7  480.
2023 178 23   5.0  -2.3   3.4  472.
2023 179  0   4.9  -0.6   3.5  457.
2023 179  1   5.1  -1.6   3.6  462.
2023 179  2   4.9  -1.3   3.4  452.
2023 179  3   5.1  -2.1   3.5  453.
2023 179  4   4.8  -1.7   3.5  459.
2023 179  5   5.0  -1.4   3.9  464.
2023 179  6   5.4   0.4   3.3  442.
2023 179  7   5.3   0.2   3.5  442.
2023 179  8   5.2  -1.2   3.8  446.
2023 179  9   5.1  -1.1   3.8  447.
2023 179 10   5.3   2.1   3.6  456.
2023 179 11   6.0   2.0   3.5  454.
2023 179 12   5.8   1.0   3.4  445.
2023 179 13   5.5   0.5   3.2  441.
2023 179 14   6.3  -2.8   3.6  444.
2023 179 15   6.0   2.5   3.6  442.
2023 179 16   5.7   0.6   3.4  443.
2023 179 17   5.9   1.2   3.2  444.
2023 179 18   5.7  -0.1   3.1  441.
2023 179 19   5.5  -0.9   3.1  446.
2023 179 20   5.5  -0.5   2.9  432.
2023 179 21   5.4  -0.6   2.9  446.
2023 179 22   5.3  -1.0   2.8  442.
2023 179 23   5.1  -1.0   2.8  436.
2023 180  0   5.3  -0.5   3.1  431.
2023 180  1   5.7  -0.3   3.2  435.
2023 180  2   6.0  -2.2   3.3  443.
2023 180  3   5.5  -2.1   3.0  438.
2023 180  4   5.9  -3.6   3.1  444.
2023 180  5   6.0  -3.1   3.6  466.
2023 180  6   5.8  -2.4   3.6  478.
2023 180  7   5.4  -2.8   5.2  476.
2023 180  8   5.5  -5.1   5.5  478.
2023 180  9   5.7  -4.9   4.0  474.
2023 180 10   6.6  -5.5   2.8  482.
2023 180 11   7.4  -0.7   2.1  483.
2023 180 12   7.5  -2.3   1.9  474.
2023 180 13   7.2  -1.9   1.9  477.
2023 180 14   7.3  -1.1   1.8  463.
2023 180 15   7.5  -3.1   3.0  483.
2023 180 16   7.3  -4.3   5.2  498.
2023 180 17   7.2  -4.2   5.9  499.
2023 180 18   7.0  -4.7   6.8  493.
2023 180 19   6.6  -4.6   6.3  484.
2023 180 20   6.4  -3.9   6.5  478.
2023 180 21   7.3  -3.2   4.6  457.
2023 180 22   7.6  -3.9   3.5  454.
2023 180 23   6.3  -0.9   4.5  481.
2023 181  0   7.1  -2.1   3.3  455.
2023 181  1   7.2  -1.8   2.5  438.
2023 181  2   5.2  -0.2   5.5  465.
2023 181  3   5.1   1.8   2.9  488.
2023 181  4   4.5   0.8   2.8  494.
2023 181  5   4.4  -1.0   2.4  492.
2023 181  6   4.1  -0.7   2.5  494.
2023 181  7   5.0  -2.0   1.8  521.
2023 181  8   4.4  -2.6   1.1  540.
2023 181  9   3.8  -2.0   1.6  499.
2023 181 10   3.8  -2.8   1.6  487.
2023 181 11   3.8  -3.1   2.0  490.
2023 181 12   4.5  -2.0   2.4  520.
2023 181 13   5.2  -0.5   2.3  526.
2023 181 14   5.7  -1.1   3.1  577.
2023 181 15   6.5  -0.1   3.0  559.
2023 181 16   6.9   1.2   1.7  519.
2023 181 17   6.9   1.7   1.7  514.
2023 181 18   6.9   1.4   1.6  512.
2023 181 19   6.9   1.3   1.5  509.
2023 181 20   6.9   1.9   1.5  503.
2023 181 21   7.0   2.4   1.4  497.
2023 181 22   7.4   3.0   1.1  493.
2023 181 23   7.4   3.0   1.1  498.
2023 182  0   6.4   4.2   2.3  466.
2023 182  1   5.4   0.6   3.7  495.
2023 182  2   5.0  -0.6   3.7  496.
2023 182  3   5.9   1.3   2.8  455.
2023 182  4   7.3   3.2   1.8  482.
2023 182  5   6.9   2.4   2.0  469.
2023 182  6   6.7   2.3   1.8  470.
2023 182  7   6.4   1.6   1.8  464.
2023 182  8   6.3   1.3   1.7  461.
2023 182  9   6.3  -0.1   1.6  456.
2023 182 10   6.3   0.0   1.6  456.
2023 182 11   6.3   0.1   1.6  449.
2023 182 12   6.2  -0.4   1.5  446.
2023 182 13   6.3   0.4   1.4  442.
2023 182 14   6.2  -0.8   1.5  456.
2023 182 15   6.0   0.6   1.5  469.
2023 182 16   5.7   0.5   1.0  432.
2023 182 17   5.5   0.5   1.3  440.
2023 182 18   5.2   1.3   1.1  448.
2023 182 19   4.7   1.7   1.7  444.
2023 182 20   5.1   2.1   2.1  430.
2023 182 21   5.4   0.5   1.8  409.
2023 182 22   5.3   0.6   3.0  437.
2023 182 23   4.8   1.7   3.3  425.
2023 183  0   5.0   0.7   3.2  424.
2023 183  1   5.3  -0.5   3.4  429.
2023 183  2   5.2  -0.1   3.2  435.
2023 183  3   5.1   0.2   3.1  422.
2023 183  4   5.5  -0.7   3.1  441.
2023 183  5   5.4   1.3   3.2  439.
2023 183  6   5.4  -0.5   3.1  432.
2023 183  7   5.4  -0.9   2.8  427.
2023 183  8   5.7  -1.6   3.1  432.
2023 183  9   5.9  -2.4   3.1  435.
2023 183 10   5.8  -0.8   2.9  438.
2023 183 11   5.7  -1.1   2.9  417.
2023 183 12   5.8  -2.1   2.9  418.
2023 183 13   6.0  -1.8   2.8  426.
2023 183 14   6.1  -1.2   2.7  430.
2023 183 15   6.0  -0.4   3.1  426.
2023 183 16   6.0  -1.1   3.3  430.
2023 183 17   6.0  -0.5   3.6  434.
2023 183 18   5.7  -0.1   4.1  430.
2023 183 19   5.7   0.6   4.2  425.
2023 183 20   5.8   1.4   4.4  423.
2023 183 21   5.8   0.4   3.8  390.
2023 183 22   5.8   0.1   3.7  379.
2023 183 23   5.5   0.3   3.8  376.
2023 184  0   5.4   0.2   4.2  376.
2023 184  1   5.3  -0.3   4.5  380.
2023 184  2   5.6   1.9   5.2  382.
2023 184  3   5.5   1.5   5.7  374.
2023 184  4   5.1   2.3   5.1  378.
2023 184  5   5.3   2.4   4.2  384.
2023 184  6   5.3   3.0   4.4  384.
2023 184  7   7.1   6.0   6.2  391.
2023 184  8   6.8   2.6   6.4  387.
2023 184  9   6.1   1.2   6.1  373.
2023 184 10   4.7   3.2   6.0  379.
2023 184 11   5.7  -0.8   4.0  363.
2023 184 12   6.2  -0.6   3.9  371.
2023 184 13   6.5   0.9   4.8  373.
2023 184 14   6.2   2.9   4.9  388.
2023 184 15   6.7   0.5   4.1  375.
2023 184 16   7.1  -1.2   3.1  373.
2023 184 17   7.0  -1.3   3.4  378.
2023 184 18   7.0  -1.7   3.4  379.
2023 184 19   6.5  -2.0   3.5  383.
2023 184 20   6.4  -1.7   3.4  400.
2023 184 21   6.4  -0.4   3.1  386.
2023 184 22   6.4  -1.1   2.9  388.
2023 184 23   6.5  -0.3   2.5  371.
2023 185  0   6.4   1.1   2.3  361.
2023 185  1   6.4  -0.6   2.4  361.
2023 185  2   6.2   1.0   2.4  368.
2023 185  3   6.0   0.6   2.5  358.
2023 185  4   5.7  -0.0   2.9  378.
2023 185  5   5.8  -1.9   3.4  381.
2023 185  6   5.8  -0.6   4.4  380.
2023 185  7   5.6  -0.5   4.3  382.
2023 185  8   5.5  -1.2   4.0  381.
2023 185  9   5.2  -0.1   3.9  379.
2023 185 10   5.1   0.3   3.8  373.
2023 185 11   5.2   1.3   3.1  359.
2023 185 12   5.1   1.0   3.2  354.
2023 185 13   4.8  -0.4   5.0  349.
2023 185 14   4.6   0.5   4.3  343.
2023 185 15   4.3   0.4   4.1  340.
2023 185 16   4.2   0.3   4.2  341.
2023 185 17   3.8   1.0   5.8  365.
2023 185 18   3.3   0.5   5.9  357.
2023 185 19   4.2   1.4   5.0  348.
2023 185 20   4.6   1.8   5.2  350.
2023 185 21   4.2   1.5   7.1  354.
2023 185 22   3.7   1.0   7.9  356.
2023 185 23   4.5  -1.0   6.7  355.
2023 186  0   4.6  -1.9   6.7  352.
2023 186  1   4.5  -2.4   6.7  350.
2023 186  2   4.6  -1.1   6.1  347.
2023 186  3   4.7   0.6   6.1  351.
2023 186  4   4.9   1.3   6.0  353.
2023 186  5   4.7   1.1   7.0  350.
2023 186  6   4.6   1.6   7.2  351.
2023 186  7   4.3   1.8   8.0  349.
2023 186  8   4.0   2.4   9.1  346.
2023 186  9   3.7   2.5   9.7  344.
2023 186 10   4.1   2.1   9.6  344.
2023 186 11   3.5   2.2  13.5  341.
2023 186 12   3.8   2.7  16.2  340.
2023 186 13   3.8   2.5  19.3  343.
2023 186 14   5.0   2.4  13.9  346.
2023 186 15   6.4  -3.2  10.4  354.
2023 186 16   5.3   1.1  11.9  356.
2023 186 17   5.5  -1.3  12.9  366.
2023 186 18   5.8  -0.2  15.2  382.
2023 186 19   6.9   0.1  14.2  400.
2023 186 20   8.4   0.7  11.7  398.
2023 186 21  10.7   0.8   5.3  405.
2023 186 22   9.8   0.3  12.5  417.
2023 186 23  10.5  -0.4   9.7  417.
2023 187  0  11.0   0.4   7.1  414.
2023 187  1  10.4   0.1   9.2  432.
2023 187  2  11.1   0.7   7.2  432.
2023 187  3  11.1  -0.8   7.0  431.
2023 187  4  10.9  -1.2   6.5  410.
2023 187  5  11.2  -0.2   7.5  426.
2023 187  6  10.9   1.3   7.6  423.
2023 187  7  10.6   0.4   7.9  410.
2023 187  8  10.3  -0.5   8.2  416.
2023 187  9   9.8  -2.1   9.6  441.
2023 187 10   9.4  -7.0  11.3  437.
2023 187 11  10.7   0.3  10.0  431.
2023 187 12  10.1   0.4   8.7  448.
2023 187 13  10.0  -2.0   8.1  451.
2023 187 14   9.3   1.4   8.5  450.
2023 187 15  10.0   0.1   7.1  444.
2023 187 16   9.2  -2.8   7.6  480.
2023 187 17   8.6   0.9   7.3  453.
2023 187 18   8.7   0.6   6.6  436.
2023 187 19   8.6   1.8   6.1  447.
2023 187 20   8.8   0.9   6.4  445.
2023 187 21   9.5  -0.3   6.4  445.
2023 187 22   8.4  -3.1   6.3  468.
2023 187 23   8.0  -0.6   5.9  479.
2023 188  0   8.6   3.5   6.9  468.
2023 188  1   9.6   4.3   7.9  497.
2023 188  2   8.7   6.6   7.5  483.
2023 188  3   8.0   3.8   7.6  487.
2023 188  4   9.2   2.4   7.2  494.
2023 188  5   9.7  -1.5   6.7  466.
2023 188  6   9.4   2.2   5.5  465.
2023 188  7   8.3  -1.3   5.2  490.
2023 188  8   8.3  -7.6   5.6  501.
2023 188  9   8.1  -6.5   4.6  494.
2023 188 10   8.2  -6.0   4.1  488.
2023 188 11   7.5  -4.5   3.4  492.
2023 188 12   7.3  -4.4   3.5  489.
2023 188 13   6.8  -5.5   5.0  484.
2023 188 14   5.6  -4.6   6.8  481.
2023 188 15   6.1  -4.2   5.9  477.
2023 188 16   5.7  -3.7   6.3  476.
2023 188 17   5.4  -4.9   7.1  477.
2023 188 18   4.9  -4.6   6.8  484.
2023 188 19   4.8  -2.2   6.9  490.
2023 188 20   4.9   1.8   6.4  496.
2023 188 21   5.9  -5.3   7.8  489.
2023 188 22   6.4  -4.3   7.1  482.
2023 188 23   6.2  -2.9   6.2  467.
2023 189  0   5.9  -2.4   5.9  466.
2023 189  1   5.7  -4.0   5.0  455.
2023 189  2   5.3  -1.2   6.9  466.
2023 189  3   5.5  -0.1   7.0  466.
2023 189  4   5.7  -0.2   6.9  460.
2023 189  5   5.7  -0.6   6.2  449.
2023 189  6   5.9  -0.2   5.4  442.
2023 189  7   6.1  -0.5   5.2  436.
2023 189  8   5.6  -0.3   7.2  438.
2023 189  9   4.4   1.9   7.9  412.
2023 189 10   5.0   1.7   7.5  412.
2023 189 11   5.4   2.2   5.8  405.
2023 189 12   5.6   2.2   5.6  396.
2023 189 13   5.7   3.5   5.2  396.
2023 189 14   6.0   4.5   4.5  397.
2023 189 15   6.1   2.6   4.0  391.
2023 189 16   5.3   1.5   4.8  405.
2023 189 17   4.5   1.4   5.4  408.
2023 189 18   4.6   2.6   6.3  407.
2023 189 19   5.3   0.2   6.8  418.
2023 189 20   5.7   1.6   6.7  415.
2023 189 21   6.4   5.0   5.4  409.
2023 189 22   6.8   4.0   4.9  413.
2023 189 23   6.5   5.5   4.7  393.
2023 190  0   6.3   4.5   4.9  387.
2023 190  1   6.2   4.2   4.8  377.
2023 190  2   6.1   3.9   4.9  371.
2023 190  3   5.9   4.0   4.9  365.
2023 190  4   5.8   3.6   4.1  367.
2023 190  5   5.5   2.1   5.0  358.
2023 190  6   5.4   1.2   4.6  354.
2023 190  7   5.6   0.4   4.8  357.
2023 190  8   5.4  -0.4   4.6  357.
2023 190  9   5.3  -0.9   4.5  360.
2023 190 10   4.9  -1.7   4.8  357.
2023 190 11   4.6  -1.0   4.2  363.
2023 190 12   4.7   0.3   3.9  361.
2023 190 13   3.9   0.7   4.0  369.
2023 190 14   4.3   1.4   4.4  363.
2023 190 15   4.0  -0.2   4.5  364.
2023 190 16   4.2   1.0   4.4  363.
2023 190 17   4.4  -0.4   4.4  369.
2023 190 18   4.5  -0.7   4.0  375.
2023 190 19   4.3  -0.7   4.1  386.
2023 190 20   4.6  -1.1   4.0  388.
2023 190 21   4.2   0.6   4.3  368.
2023 190 22   4.2   0.7   4.4  358.
2023 190 23   4.2  -0.2   4.3  350.
2023 191  0   4.4   0.8   4.4  350.
2023 191  1   4.7  -1.5   5.2  357.
2023 191  2   4.8  -0.7   4.8  343.
2023 191  3   4.5   0.0   4.6  342.
2023 191  4   4.4  -0.7   4.3  341.
2023 191  5   4.4   0.1   4.0  343.
2023 191  6   4.5  -0.1   3.5  346.
2023 191  7   4.4  -1.3   3.6  341.
2023 191  8   4.4  -1.7   3.2  342.
2023 191  9   4.2  -1.7   4.0  342.
2023 191 10   4.4  -2.7   4.2  335.
2023 191 11   4.7  -2.7   4.5  340.
2023 191 12   4.8  -2.0   5.4  347.
2023 191 13   5.0  -1.6   6.1  344.
2023 191 14   5.5  -0.1   6.0  346.
2023 191 15   5.4   1.1   5.7  343.
2023 191 16   5.2   2.6   5.4  335.
2023 191 17   5.2   0.8   4.9  335.
2023 191 18   5.3  -1.4   4.5  335.
2023 191 19   5.2   0.1   4.2  332.
2023 191 20   4.9   0.6   4.6  331.
2023 191 21   5.1   0.6   4.8  331.
2023 191 22   5.6  -0.6   4.7  333.
2023 191 23   5.6  -1.9   4.9  329.
2023 192  0   5.2  -1.9   5.3  329.
2023 192  1   5.2  -1.4   5.4  329.
2023 192  2   5.4  -3.6   5.3  324.
2023 192  3   5.4  -3.3   5.8  325.
2023 192  4   5.5  -4.4   5.9  327.
2023 192  5   5.7  -4.5   5.8  323.
2023 192  6   5.8  -5.0   6.1  324.
2023 192  7   5.8  -5.1   6.1  324.
2023 192  8   5.4  -2.2   6.0  322.
2023 192  9   4.6  -2.0   7.6  325.
2023 192 10   4.4  -1.6   7.8  320.
2023 192 11   4.7  -0.5   8.0  320.
2023 192 12   4.7  -4.4   8.6  328.
2023 192 13   4.6  -3.2   8.5  319.
2023 192 14   5.0  -3.5   9.1  320.
2023 192 15   6.7  -2.8  12.6  329.
2023 192 16   6.9   0.8  13.5  325.
2023 192 17   6.9   4.6  13.5  330.
2023 192 18   6.8   2.4  12.3  332.
2023 192 19   7.9  -2.9   9.9  336.
2023 192 20   8.0  -1.8  10.5  336.
2023 192 21   8.7   0.7  11.1  345.
2023 192 22   9.3  -0.3   9.2  339.
2023 192 23   9.1  -0.7   8.7  338.
2023 193  0   8.9  -1.3   8.4  336.
2023 193  1   7.6  -1.9   8.8  338.
2023 193  2   7.1  -1.6   8.0  329.
2023 193  3   6.9  -1.1   8.6  328.
2023 193  4   6.8  -2.5   8.6  320.
2023 193  5   6.7  -3.0   7.6  326.
2023 193  6   6.9  -2.9   7.5  322.
2023 193  7   6.8  -2.7   7.5  312.
2023 193  8   6.8  -3.5   7.4  314.
2023 193  9   6.5  -4.2   7.4  316.
2023 193 10   6.7  -4.5   7.1  319.
2023 193 11   6.9  -5.7   6.6  325.
2023 193 12   6.8  -3.5   7.3  313.
2023 193 13   7.6  -4.0   8.5  314.
2023 193 14   7.2  -4.4   9.6  305.
2023 193 15   6.4  -1.9   9.2  304.
2023 193 16   6.3  -2.5   7.9  305.
2023 193 17   6.4  -2.6   8.1  309.
2023 193 18   5.4  -2.7  10.3  307.
2023 193 19   4.6  -2.8   9.5  302.
2023 193 20   4.9   2.7  11.3  300.
2023 193 21   7.0   5.7   4.7  296.
2023 193 22   6.6   5.6   4.7  306.
2023 193 23   6.0   4.7   6.6  304.
2023 194  0   4.1  -0.8  10.0  300.
2023 194  1   3.7   1.3  11.7  297.
2023 194  2   2.9   0.5  13.0  300.
2023 194  3   3.2   1.4  17.8  305.
2023 194  4   3.1   1.1  21.2  309.
2023 194  5   3.3  -1.2  21.3  311.
2023 194  6   5.2   2.1  19.3  312.
2023 194  7   5.5   2.2  15.0  306.
2023 194  8   5.7   0.8  12.2  312.
2023 194  9   5.7   1.0  12.3  310.
2023 194 10   5.5   2.7  12.0  308.
2023 194 11   5.2   3.7  11.7  305.
2023 194 12   6.4   4.1  15.5  314.
2023 194 13   8.9   6.6  13.5  314.
2023 194 14   8.1   6.2  14.3  312.
2023 194 15   7.4   5.5  15.3  309.
2023 194 16   7.4   4.4  16.6  314.
2023 194 17  12.3   4.5  19.9  338.
2023 194 18  10.7   5.2  16.3  341.
2023 194 19   9.9   7.1  15.2  340.
2023 194 20  11.0   7.2  14.8  334.
2023 194 21  10.4   3.1  13.5  341.
2023 194 22   9.7   3.8  14.1  340.
2023 194 23   9.2   0.1  14.9  341.
2023 195  0   9.8  -3.9  11.4  319.
2023 195  1   9.6  -3.6  14.4  335.
2023 195  2   8.2  -7.0  13.7  344.
2023 195  3   9.4  -7.7  12.4  347.
2023 195  4   9.6  -8.5  11.6  340.
2023 195  5   9.6  -8.4  11.3  338.
2023 195  6   7.6  -3.9  11.4  331.
2023 195  7   7.6  -1.6   9.7  325.
2023 195  8   6.7  -1.6   9.6  332.
2023 195  9   4.6   0.2  14.7  347.
2023 195 10   4.0  -0.9  15.4  356.
2023 195 11   3.9   0.5  14.0  356.
2023 195 12   5.3  -2.6  12.5  364.
2023 195 13   7.5  -1.8  12.0  370.
2023 195 14   7.7  -2.8  11.5  372.
2023 195 15   7.1  -3.4  12.6  374.
2023 195 16  11.8  -3.7  17.2  404.
2023 195 17  12.1  -6.6  25.7  427.
2023 195 18  11.6  -8.9  26.5  429.
2023 195 19   9.3   4.4  34.2  421.
2023 195 20  10.7   6.4  26.9  412.
2023 195 21  12.4   8.8  21.7  418.
2023 195 22  15.6   5.7   8.4  417.
2023 195 23  14.6   0.4   7.0  407.
2023 196  0  14.0   1.3   6.9  407.
2023 196  1  13.7   0.7   5.8  397.
2023 196  2  12.9   3.0   5.0  382.
2023 196  3  11.7   1.0   6.3  373.
2023 196  4  11.9  -0.1   5.3  367.
2023 196  5  11.0   0.4   6.2  359.
2023 196  6  10.3   0.5   6.6  351.
2023 196  7   9.9   1.0   5.7  342.
2023 196  8   9.5   2.4   5.0  342.
2023 196  9   9.1   3.8   5.1  354.
2023 196 10   7.7  -5.2   6.3  347.
2023 196 11   8.3   0.8   2.9  362.
2023 196 12   8.5   2.7   1.4  393.
2023 196 13   7.5   3.2   1.2  426.
2023 196 14   6.7   3.4   0.6  416.
2023 196 15   6.7   1.0   0.4  423.
2023 196 16   6.9  -0.3   0.3  409.
2023 196 17   7.0  -1.2   0.3  405.
2023 196 18   7.0  -1.3   0.3  418.
2023 196 19   7.0  -0.0   0.3  403.
2023 196 20   7.0  -0.9   0.3  391.
2023 196 21   7.1  -1.6   0.3  402.
2023 196 22   7.2  -1.4   0.3  388.
2023 196 23   7.3  -2.2   0.4  398.
2023 197  0   7.4  -0.7   0.3  402.
2023 197  1   7.2  -2.7   0.4  399.
2023 197  2   7.3  -2.0   0.4  380.
2023 197  3   7.3  -2.9   0.4  367.
2023 197  4   7.3  -2.8   0.4  370.
2023 197  5   7.2  -2.4   0.4  367.
2023 197  6   7.2  -2.6   0.4  368.
2023 197  7   7.3  -2.2   0.4  374.
2023 197  8   7.2  -2.2   0.4  359.
2023 197  9   7.2  -0.7   0.4  351.
2023 197 10   7.3  -1.7   0.3  359.
2023 197 11   7.3  -1.3   0.3  357.
2023 197 12   7.3  -0.8   0.4  349.
2023 197 13   7.3  -2.7   0.4  347.
2023 197 14   7.2  -2.5   0.4  347.
2023 197 15   7.2  -2.3   0.4  339.
2023 197 16   7.2  -2.5   0.4  339.
2023 197 17   7.2  -2.4   0.4  338.
2023 197 18   7.0  -2.0   0.7  346.
2023 197 19   8.7  -4.2   1.6  375.
2023 197 20  13.9 -10.0   3.5  450.
2023 197 21  13.5 -10.6   5.1  455.
2023 197 22  11.8 -10.5   7.1  437.
2023 197 23  14.2  -5.9   2.1  443.
2023 198  0 999.9 999.9   0.3  490.
2023 198  1 999.9 999.9   0.2  498.
2023 198  2 999.9 999.9   0.2  448.
2023 198  3  12.0   2.8   0.3  425.
2023 198  4  11.6   5.7   0.6  446.
2023 198  5   9.8   1.2   1.9  466.
2023 198  6   8.5  -4.4   3.8  449.
2023 198  7   9.5  -8.3   4.4  462.
2023 198  8   7.8  -5.5   4.2  478.
2023 198  9   8.2  -7.1   4.7  480.
2023 198 10   8.7  -4.6   4.0  486.
2023 198 11   7.6   5.6   4.3  496.
2023 198 12   6.5   4.2   4.1  483.
2023 198 13   7.2   2.3   2.8  525.
2023 198 14   6.5   1.4   1.9  547.
2023 198 15   5.3  -0.5   1.8  554.
2023 198 16   5.1  -1.0   1.7  549.
2023 198 17   5.4  -3.4   1.9  551.
2023 198 18   5.9  -5.7   1.8  582.
2023 198 19   6.7  -6.3   0.9  579.
2023 198 20   6.8  -5.8   1.4  581.
2023 198 21   7.1  -5.4   2.2  562.
2023 198 22   7.1  -3.1   1.9  549.
2023 198 23   6.9  -2.5   4.5  542.
2023 199  0   6.9  -2.4   3.3  537.
2023 199  1   7.0  -3.7   1.8  538.
2023 199  2   6.7  -1.3   2.3  544.
2023 199  3   6.3  -2.0   3.3  534.
2023 199  4   6.3  -0.7   2.7  528.
