OMNIWeb Plus Browser Results

Listing for omni2 data from 20180101 to 20251225
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2018 178 15   3.9   0.6   1.8  535.
2018 178 16   3.8   0.6   1.6  522.
2018 178 17   3.9  -0.2   1.6  520.
2018 178 18   3.9   2.0   1.8  534.
2018 178 19   3.9  -0.7   1.6  520.
2018 178 20   4.1  -1.4   1.9  527.
2018 178 21   4.1  -0.9   1.8  525.
2018 178 22   4.2   0.1   1.9  522.
2018 178 23   4.1   0.8   1.8  518.
2018 179  0   4.4   1.6   2.1  516.
2018 179  1   4.5   0.2   1.8  501.
2018 179  2   4.5   1.1   1.7  495.
2018 179  3   4.5   0.9   1.7  494.
2018 179  4   4.8   1.2   2.2  507.
2018 179  5   4.8   1.9   2.3  509.
2018 179  6   4.8   2.2   2.5  499.
2018 179  7   5.1   2.6   2.8  504.
2018 179  8   5.2   3.1   2.7  503.
2018 179  9   5.3   2.3   3.0  518.
2018 179 10   5.4  -0.4   2.9  507.
2018 179 11   5.1  -0.3   3.0  505.
2018 179 12   5.0   0.6   2.7  475.
2018 179 13   4.8  -0.8   2.8  474.
2018 179 14   4.5  -0.2   2.7  484.
2018 179 15   4.2  -1.2   2.7  483.
2018 179 16   3.8  -0.5   2.8  486.
2018 179 17   4.3  -1.6   2.9  506.
2018 179 18   4.2  -1.6   2.7  498.
2018 179 19   4.2  -0.0   2.5  500.
2018 179 20   4.4  -0.1   2.2  490.
2018 179 21   4.5   0.1   2.2  484.
2018 179 22   4.5  -0.4   2.1  494.
2018 179 23   4.6   0.1   2.1  502.
2018 180  0   4.5   0.8   2.0  495.
2018 180  1   4.2   0.1   1.9  487.
2018 180  2   4.0  -1.4   2.0  492.
2018 180  3   3.9  -1.2   2.1  488.
2018 180  4   3.8  -0.4   2.2  475.
2018 180  5   3.8  -0.3   2.1  481.
2018 180  6   3.9   0.9   1.9  487.
2018 180  7   3.7   0.6   1.8  484.
2018 180  8   3.6   0.3   1.7  471.
2018 180  9   3.6   0.1   1.6  468.
2018 180 10   3.7  -0.2   1.6  464.
2018 180 11   3.6  -0.9   1.7  460.
2018 180 12   3.6  -0.1   1.9  458.
2018 180 13   3.6  -0.6   1.9  459.
2018 180 14   3.8   0.3   1.9  455.
2018 180 15   4.0   0.3   1.9  457.
2018 180 16   4.0  -0.9   1.9  461.
2018 180 17   4.0  -0.9   1.9  454.
2018 180 18   4.2  -0.9   2.0  444.
2018 180 19   4.3  -1.2   2.3  437.
2018 180 20   4.3  -0.3   2.2  430.
2018 180 21   4.2  -0.0   2.1  426.
2018 180 22   4.2  -0.3   2.2  423.
2018 180 23   4.3  -0.7   2.4  420.
2018 181  0   4.4  -0.6   2.5  414.
2018 181  1   4.4  -0.4   2.5  410.
2018 181  2   4.3  -0.4   2.5  409.
2018 181  3   4.5  -0.4   2.6  407.
2018 181  4   4.6  -0.3   2.8  405.
2018 181  5   4.6  -0.5   2.6  397.
2018 181  6   4.5  -0.6   2.7  403.
2018 181  7   4.4  -0.9   3.3  408.
2018 181  8   4.7  -0.4   3.0  408.
2018 181  9   4.3   0.8   2.9  407.
2018 181 10   4.2  -0.8   3.0  401.
2018 181 11   4.7   1.2   2.8  393.
2018 181 12   5.0   1.2   3.3  402.
2018 181 13   4.7  -1.9   3.7  427.
2018 181 14   4.4  -0.7   3.9  430.
2018 181 15   3.9   0.4   3.8  426.
2018 181 16   4.9   2.1   3.0  412.
2018 181 17   4.4   1.7   3.6  417.
2018 181 18   4.1   2.5   3.1  436.
2018 181 19   3.8  -2.0   3.1  460.
2018 181 20   3.5   0.1   2.9  454.
2018 181 21   3.7  -0.2   2.6  451.
2018 181 22   3.7  -0.6   2.6  431.
2018 181 23   3.5  -0.8   2.7  426.
2018 182  0   3.2  -0.8   3.0  423.
2018 182  1   3.0  -0.4   2.9  417.
2018 182  2   2.8  -0.2   3.2  412.
2018 182  3   2.8  -0.5   3.1  411.
2018 182  4   2.8  -0.4   3.2  409.
2018 182  5   2.8  -0.2   3.3  405.
2018 182  6   2.8  -0.2   3.2  404.
2018 182  7   2.6  -0.4   3.6  400.
2018 182  8   2.7  -0.2   3.7  398.
2018 182  9   2.5  -0.2   4.1  395.
2018 182 10   2.2  -0.1   4.6  393.
2018 182 11   1.9  -0.1   4.7  394.
2018 182 12   2.0   0.1   4.8  393.
2018 182 13   2.1   0.4   4.9  393.
2018 182 14   2.1   0.3   4.8  391.
2018 182 15   2.0   0.2   4.7  386.
2018 182 16   2.1  -0.5   4.5  381.
2018 182 17   2.3  -0.3   4.3  377.
2018 182 18   2.4   0.1   4.3  373.
2018 182 19   2.3   0.2   4.4  372.
2018 182 20   2.3   0.1   4.2  369.
2018 182 21   2.1   0.0   4.5  368.
2018 182 22   2.2  -0.0   4.4  365.
2018 182 23   2.4  -0.1   4.6  357.
2018 183  0   2.2  -0.0   5.0  364.
2018 183  1   2.4   0.0   4.6  362.
2018 183  2   2.2   0.2   4.4  361.
2018 183  3   2.0  -0.1   4.6  365.
2018 183  4   2.3  -0.4   4.3  364.
2018 183  5   2.1  -0.4   4.4  358.
2018 183  6   2.1  -0.1   4.2  356.
2018 183  7   2.0   0.0   4.6  358.
2018 183  8   2.0  -0.1   5.0  352.
2018 183  9   2.1  -0.4   5.5  346.
2018 183 10   2.0  -0.3   5.5  347.
2018 183 11   2.0  -0.2   5.4  347.
2018 183 12   2.1  -0.0   5.4  347.
2018 183 13   2.3  -0.0   5.5  348.
2018 183 14   2.3  -0.2   5.3  348.
2018 183 15   2.5  -0.4   5.4  348.
2018 183 16   2.7  -0.7   5.7  342.
2018 183 17   2.9  -0.6   5.7  340.
2018 183 18   3.0  -0.7   5.7  338.
2018 183 19   3.1  -0.6   5.8  335.
2018 183 20   3.3  -0.5   5.9  331.
2018 183 21   3.4  -0.5   6.0  326.
2018 183 22   3.4  -0.3   5.9  326.
2018 183 23   3.4  -0.3   6.1  323.
2018 184  0   3.5  -0.2   5.9  320.
2018 184  1   3.5   0.1   6.0  316.
2018 184  2   3.5   0.5   6.0  312.
2018 184  3   3.4   0.6   6.6  310.
2018 184  4   3.0   0.2   8.0  306.
2018 184  5   2.6   0.9   9.4  305.
2018 184  6   2.2   0.6   9.6  306.
2018 184  7   2.3   0.4   9.2  308.
2018 184  8   2.4   0.2   9.5  311.
2018 184  9   2.2   0.1  11.2  312.
2018 184 10   3.4  -0.0   9.6  319.
2018 184 11   3.9   0.0   9.8  318.
2018 184 12   3.8   2.6  10.0  313.
2018 184 13   3.3   1.1  11.4  316.
2018 184 14   4.0  -2.5  10.7  321.
2018 184 15   4.3  -2.0  12.3  329.
2018 184 16   4.9  -3.4  13.9  336.
2018 184 17   4.9   2.6  13.4  336.
2018 184 18   6.0   4.8  11.7  333.
2018 184 19   6.6   2.9   9.6  329.
2018 184 20   6.3   3.9  10.2  330.
2018 184 21   6.8   4.4  11.7  334.
2018 184 22   6.4   4.5  11.3  337.
2018 184 23   6.3   1.8  11.3  338.
2018 185  0   6.4   4.9  11.3  339.
2018 185  1   7.0   3.7  10.6  336.
2018 185  2   6.6   2.5  10.1  336.
2018 185  3   6.1   3.4  10.1  334.
2018 185  4   5.8   1.4   9.8  332.
2018 185  5   6.2  -3.6   9.2  330.
2018 185  6   6.3   0.7  10.9  331.
2018 185  7   5.8  -0.1  12.2  332.
2018 185  8   5.4  -0.3  11.5  327.
2018 185  9   4.7   1.1  11.6  327.
2018 185 10   4.5  -1.6  10.5  326.
2018 185 11   4.4  -0.5   9.6  325.
2018 185 12   4.1  -0.3   8.5  325.
2018 185 13   4.1   1.5   7.9  320.
2018 185 14   4.4   0.9   7.7  318.
2018 185 15   3.8   1.2   7.8  325.
2018 185 16   4.8   2.2   7.9  329.
2018 185 17   5.1   0.3   8.8  331.
2018 185 18   7.0  -0.2   9.3  339.
2018 185 19   6.9  -0.5  10.0  333.
2018 185 20   5.8   2.7  10.2  324.
2018 185 21   5.6   1.8  10.2  320.
2018 185 22   5.9   1.7   9.9  320.
2018 185 23   6.6   2.2   9.7  315.
2018 186  0   6.8  -1.8   9.5  322.
2018 186  1   6.2  -3.7   9.6  327.
2018 186  2   2.8   0.6  14.2  333.
2018 186  3   1.8   1.1  15.0  334.
2018 186  4   3.2   0.9  12.0  323.
2018 186  5   5.1   0.6   7.0  321.
2018 186  6   5.0   0.1   7.2  335.
2018 186  7   5.3   3.7   6.8  333.
2018 186  8   5.7   0.6   6.2  323.
2018 186  9   5.2  -3.3   7.0  331.
2018 186 10   5.2  -3.0   7.2  332.
2018 186 11   6.9  -2.3  10.4  355.
2018 186 12   8.1   4.4  11.9  375.
2018 186 13   9.7   0.4  11.2  412.
2018 186 14   8.2  -3.5  14.4  429.
2018 186 15   8.0  -1.2  19.7  434.
2018 186 16   7.7  -6.1  18.7  428.
2018 186 17   9.8  -5.4   8.2  424.
2018 186 18   8.8  -4.2  18.8  439.
2018 186 19  11.1  -2.6  11.6  435.
2018 186 20  12.2  -3.3   6.0  432.
2018 186 21  11.2   8.3  16.4  442.
2018 186 22   9.4  -0.9   8.1  432.
2018 186 23   7.7  -5.4   6.8  428.
2018 187  0   6.2  -1.6   6.9  430.
2018 187  1   6.9  -0.3   5.6  406.
2018 187  2   6.3  -1.7   4.8  408.
2018 187  3   3.6   1.8   5.1  393.
2018 187  4   6.1   3.0   5.4  413.
2018 187  5   5.1  -1.1   5.9  414.
2018 187  6   4.0   2.4   7.8  412.
2018 187  7   3.7  -0.6  10.2  439.
2018 187  8   3.5  -0.1  10.1  439.
2018 187  9   4.3   1.4  14.0  428.
2018 187 10   5.0   2.0  13.8  425.
2018 187 11   6.4   2.6  10.9  436.
2018 187 12   4.8   1.6  14.2  449.
2018 187 13   5.5   2.4  12.3  450.
2018 187 14   5.2   2.7  14.3  446.
2018 187 15   5.9   1.0  11.1  444.
2018 187 16   6.4   1.3   9.4  441.
2018 187 17   7.8   2.5   3.8  438.
2018 187 18   7.7   2.3   3.3  442.
2018 187 19   7.8   3.2   3.5  449.
2018 187 20   7.6   0.9   3.6  452.
2018 187 21   5.9  -1.5   4.6  469.
2018 187 22   5.3  -0.7   4.9  460.
2018 187 23   4.3   2.1   4.7  460.
2018 188  0   3.5   0.4   4.6  459.
2018 188  1   4.6  -1.1   4.4  475.
2018 188  2   4.5  -2.0   4.3  481.
2018 188  3   3.5  -0.9   4.3  485.
2018 188  4   3.8  -1.3   3.7  494.
2018 188  5   3.3  -1.2   3.8  489.
2018 188  6   3.9   1.1   2.8  485.
2018 188  7   4.2   0.6   2.4  483.
2018 188  8   4.3  -0.4   2.4  485.
2018 188  9   4.3  -0.5   2.6  491.
2018 188 10   3.8  -1.3   2.3  479.
2018 188 11   3.6  -1.2   2.2  469.
2018 188 12   3.5  -0.6   2.3  466.
2018 188 13   3.8  -0.7   2.4  453.
2018 188 14   3.5  -1.4   2.8  466.
2018 188 15   3.3  -1.8   2.7  456.
2018 188 16   3.4  -1.5   2.8  446.
2018 188 17   3.7  -1.1   3.3  444.
2018 188 18   3.9  -0.1   3.7  438.
2018 188 19   4.7   0.8   3.7  432.
2018 188 20   4.7  -0.5   3.5  476.
2018 188 21   5.1  -0.9   3.4  486.
2018 188 22   5.3   0.3   2.9  464.
2018 188 23   4.9   0.4   3.0  457.
2018 189  0   4.4  -0.3   2.8  458.
2018 189  1   4.6  -0.6   3.5  451.
2018 189  2   4.5  -0.1   3.7  444.
2018 189  3   4.1  -0.1   4.2  433.
2018 189  4   4.6  -1.5   4.5  441.
2018 189  5   3.4  -1.5   4.4  451.
2018 189  6   3.2  -0.5   4.2  452.
2018 189  7   2.6  -0.3   3.7  449.
2018 189  8   2.8  -0.2   3.3  435.
2018 189  9   3.0  -0.1   2.9  429.
2018 189 10   3.4   0.1   2.6  426.
2018 189 11   3.6  -0.5   2.8  432.
2018 189 12   3.4  -0.7   2.7  423.
2018 189 13   3.1  -1.0   3.0  427.
2018 189 14   2.8  -0.6   2.5  451.
2018 189 15   2.6  -0.3   3.0  447.
2018 189 16   2.7   0.3   3.3  429.
2018 189 17   3.3  -0.0   3.1  432.
2018 189 18   3.5  -0.7   3.2  427.
2018 189 19   3.1  -1.1   2.9  415.
2018 189 20   3.1  -1.2   3.5  415.
2018 189 21   3.8  -0.5   3.2  411.
2018 189 22   2.9   1.4   3.3  419.
2018 189 23   2.7   1.3   3.3  417.
2018 190  0   2.1  -0.4   3.4  414.
2018 190  1   2.0  -0.7   3.5  410.
2018 190  2   2.1  -0.6   3.9  411.
2018 190  3   2.7  -0.8   3.7  412.
2018 190  4   3.1   0.3   3.0  398.
2018 190  5   3.0   0.1   3.0  398.
2018 190  6   3.1  -0.1   2.8  391.
2018 190  7   3.0   0.2   2.8  389.
2018 190  8   3.1  -0.1   2.2  388.
2018 190  9   3.4  -0.2   1.7  394.
2018 190 10   3.0  -0.4   2.1  390.
2018 190 11   3.1  -0.3   1.8  392.
2018 190 12   2.7  -0.4   2.6  377.
2018 190 13   2.8  -1.0   2.6  376.
2018 190 14   2.8  -0.9   2.6  375.
2018 190 15   2.8  -0.1   2.7  372.
2018 190 16   2.7   0.2   2.7  369.
2018 190 17   2.7   0.2   2.7  368.
2018 190 18   2.8  -0.7   2.9  367.
2018 190 19   2.7  -0.6   3.1  363.
2018 190 20   2.7   0.0   3.3  356.
2018 190 21   2.8  -0.6   3.6  354.
2018 190 22   3.1   1.4   4.1  356.
2018 190 23   3.6   2.2   4.4  363.
2018 191  0   3.7  -1.2   6.0  366.
2018 191  1   3.7   0.3   7.0  366.
2018 191  2   4.0  -1.8   7.5  373.
2018 191  3   5.1  -3.0   8.7  377.
2018 191  4   5.2  -1.5   9.4  381.
2018 191  5   4.8   0.7  10.6  379.
2018 191  6   4.9  -1.0  11.5  381.
2018 191  7   4.5  -2.4  13.7  390.
2018 191  8   4.9  -0.3  14.3  389.
2018 191  9   3.9  -2.7  17.1  396.
2018 191 10   4.0  -2.0  20.7  393.
2018 191 11   4.3   3.2  26.8  384.
2018 191 12   4.1  -0.1  32.0  378.
2018 191 13   9.1  -2.4  20.9  348.
2018 191 14  11.1   3.9   9.1  360.
2018 191 15  10.7   6.6   7.6  359.
2018 191 16  10.4   6.4   7.1  355.
2018 191 17  10.6   6.9   7.3  351.
2018 191 18   9.9   6.8   8.0  350.
2018 191 19  10.0   6.7   5.9  350.
2018 191 20  10.0   6.8   4.8  349.
2018 191 21  10.1   7.5   4.6  347.
2018 191 22   9.9   6.4   5.6  341.
2018 191 23   9.8   5.9   4.8  340.
2018 192  0   9.8   5.0   5.4  335.
2018 192  1   9.7   3.1   6.2  330.
2018 192  2   9.4   3.8   5.7  331.
2018 192  3   9.2   3.9   6.6  330.
2018 192  4   8.9   2.9  16.3  323.
2018 192  5   8.7   2.0  15.7  320.
2018 192  6   8.8  -1.8  11.1  314.
2018 192  7   8.5  -2.7  11.8  320.
2018 192  8   6.0   0.4  17.3  333.
2018 192  9   6.8  -0.7  14.4  342.
2018 192 10   9.5  -1.3   8.3  339.
2018 192 11   9.7  -3.5  11.7  344.
2018 192 12  10.1  -3.8  14.6  344.
2018 192 13   9.0   1.8  18.2  349.
2018 192 14   8.6   2.4  14.7  348.
2018 192 15   8.3   3.9  18.6  346.
2018 192 16   7.5   5.2  20.3  332.
2018 192 17   7.5   3.8  15.7  329.
2018 192 18   7.4   2.1  12.7  323.
2018 192 19   4.7   1.9  18.1  322.
2018 192 20   5.8   3.7  13.5  334.
2018 192 21   6.4  -1.0   5.7  346.
2018 192 22   9.4   6.4   6.3  357.
2018 192 23   6.7   2.1   7.9  360.
2018 193  0   3.7   1.3   9.8  364.
2018 193  1   5.4  -0.7  10.3  365.
2018 193  2   7.2  -1.0   9.3  366.
2018 193  3   6.8   0.9  12.4  364.
2018 193  4   6.4   2.4  16.2  378.
2018 193  5   6.1   1.6  15.7  394.
2018 193  6   8.1  -5.7  11.8  400.
2018 193  7   7.6  -3.0  10.3  394.
2018 193  8   7.0   4.0   9.4  407.
2018 193  9   6.8   4.0   8.6  406.
2018 193 10   5.0  -1.8   9.8  419.
2018 193 11   4.8   0.1   8.4  408.
2018 193 12   4.0   1.1   7.3  408.
2018 193 13   3.9   1.1   6.6  409.
2018 193 14   3.5   0.6   5.8  410.
2018 193 15   3.8  -1.2   4.9  405.
2018 193 16   2.8   0.0   4.6  401.
2018 193 17   2.6   0.8   4.4  393.
2018 193 18   5.2  -0.2   4.7  414.
2018 193 19   6.1   0.9   5.1  429.
2018 193 20   6.4   1.0   5.2  414.
2018 193 21   5.9   1.0   6.2  414.
2018 193 22   5.8   2.4   4.4  422.
2018 193 23   3.4  -1.3   5.9  448.
2018 194  0   4.7  -2.4   5.7  445.
2018 194  1   5.2  -2.8   5.0  440.
2018 194  2   3.8   1.2   4.8  447.
2018 194  3   2.7  -0.7   4.4  443.
2018 194  4   2.4  -1.2   4.2  438.
2018 194  5   2.1   0.0   4.5  439.
2018 194  6   3.6   0.0   3.3  463.
2018 194  7   3.4  -1.5   3.4  480.
2018 194  8   2.3  -1.2   3.8  469.
2018 194  9   2.4  -0.8   3.8  462.
2018 194 10   4.0  -0.7   4.2  459.
2018 194 11   3.9  -0.7   4.8  443.
2018 194 12   3.8  -0.8   4.2  420.
2018 194 13   5.2  -0.0   3.2  437.
2018 194 14   5.3  -0.2   3.2  434.
2018 194 15   5.7   0.3   3.2  438.
2018 194 16   6.0   2.2   3.6  446.
2018 194 17   5.4   1.2   4.0  457.
2018 194 18   5.4   1.5   3.9  457.
2018 194 19   5.0   0.5   3.7  459.
2018 194 20   4.9  -0.3   3.3  461.
2018 194 21   4.1   0.3   3.5  467.
2018 194 22   4.2   0.2   3.3  465.
2018 194 23   4.0   1.6   3.3  466.
2018 195  0   4.3   2.0   3.1  465.
2018 195  1   4.2  -0.0   3.5  474.
2018 195  2   4.1  -0.6   3.2  491.
2018 195  3   4.3  -0.1   3.2  473.
2018 195  4   3.8   0.5   3.3  459.
2018 195  5   3.8  -2.2   3.0  459.
2018 195  6   2.6  -0.3   3.1  466.
2018 195  7   3.0  -0.7   3.1  456.
2018 195  8   3.6  -1.6   3.1  434.
2018 195  9   3.9  -0.8   2.5  432.
2018 195 10   4.1  -0.7   2.1  434.
2018 195 11   4.0  -1.7   2.5  428.
2018 195 12   4.1  -1.5   2.6  426.
2018 195 13   3.7  -1.6   2.9  421.
2018 195 14   3.8  -1.6   2.9  420.
2018 195 15   3.5  -3.1   3.2  417.
2018 195 16   3.8  -2.6   2.9  414.
2018 195 17   3.6  -0.6   2.6  416.
2018 195 18   3.9   0.0   2.2  421.
2018 195 19   3.7   0.0   2.1  419.
2018 195 20   3.9  -0.1   1.8  420.
2018 195 21   3.7  -0.7   1.8  415.
2018 195 22   3.5  -1.1   2.1  403.
2018 195 23   3.5  -2.0   2.3  410.
2018 196  0   3.1  -1.5   2.6  404.
2018 196  1   3.3  -1.1   2.5  412.
2018 196  2   3.4  -1.7   2.6  416.
2018 196  3   3.3  -1.0   2.4  408.
2018 196  4   3.2  -0.8   2.1  398.
2018 196  5   3.4  -0.7   1.8  390.
2018 196  6   3.5  -1.1   2.1  389.
2018 196  7   3.5  -1.6   2.3  386.
2018 196  8   3.7  -1.5   2.2  382.
2018 196  9   3.7  -1.7   2.3  379.
2018 196 10   3.7  -1.9   2.5  375.
2018 196 11   3.8  -1.8   2.6  372.
2018 196 12   3.7  -1.6   3.1  367.
2018 196 13   3.7  -1.9   3.2  364.
2018 196 14   3.8  -2.0   3.4  360.
2018 196 15   3.8  -1.6   4.0  349.
2018 196 16   3.6  -1.4   4.6  344.
2018 196 17   3.6  -0.5   5.3  343.
2018 196 18   3.8  -2.1   5.5  341.
2018 196 19   3.7  -1.8   7.2  341.
2018 196 20   4.2  -1.6   7.2  341.
2018 196 21   4.4  -1.4   7.5  335.
2018 196 22   4.3  -1.6   7.8  332.
2018 196 23   4.7  -1.3   6.7  331.
2018 197  0   4.6  -0.3   7.8  327.
2018 197  1   3.7  -0.4  11.4  325.
2018 197  2   3.6  -1.6  14.5  324.
2018 197  3   4.9  -3.3  10.8  324.
2018 197  4   4.7  -2.4   8.5  325.
2018 197  5   4.4  -1.2  11.5  320.
2018 197  6   7.6  -4.8  15.0  341.
2018 197  7   8.4  -6.0  16.4  343.
2018 197  8   9.8  -5.7  12.7  350.
2018 197  9   9.9  -3.3  14.0  347.
2018 197 10   9.8  -1.8  11.5  341.
2018 197 11   9.0  -0.4  11.3  337.
2018 197 12   8.5  -0.1  12.4  329.
2018 197 13   8.2  -0.1  13.6  327.
2018 197 14   7.9   0.0  14.5  322.
2018 197 15   6.9   0.0  22.6  321.
2018 197 16   7.8   1.5  19.9  322.
2018 197 17   7.1   1.4  14.9  337.
2018 197 18   7.0  -0.7  14.1  347.
2018 197 19   7.8  -1.1  16.0  345.
2018 197 20  10.8  -3.0  16.9  356.
2018 197 21  13.4  -2.6  22.0  357.
2018 197 22  12.9   2.5  31.1  351.
2018 197 23  14.3   6.3  24.9  351.
2018 198  0  10.0   8.0  22.6  347.
2018 198  1   4.9   4.0  19.2  341.
2018 198  2   8.9   7.8  13.6  345.
2018 198  3   9.4   1.3  17.0  349.
2018 198  4  10.2  -4.9  17.5  350.
2018 198  5   9.2  -7.0  15.2  361.
2018 198  6   8.9  -5.3  10.8  372.
2018 198  7   7.4   2.3  10.2  392.
2018 198  8   6.9   2.8   9.6  398.
2018 198  9   6.3   2.8   8.6  400.
2018 198 10   6.5   0.5   7.6  404.
2018 198 11   6.2   0.2   6.8  408.
2018 198 12   5.6  -0.2   6.0  412.
2018 198 13   5.2   0.5   4.7  422.
2018 198 14   4.3  -0.4   5.2  429.
2018 198 15   3.3  -0.0   5.6  435.
2018 198 16   2.8  -1.0   5.6  437.
2018 198 17   2.9   1.4   5.5  438.
2018 198 18   3.5   0.2   4.9  440.
2018 198 19   3.8  -0.3   4.6  440.
2018 198 20   3.7  -0.4   4.3  436.
2018 198 21   3.5  -1.2   4.3  421.
2018 198 22   4.0  -0.5   4.8  416.
2018 198 23   4.4  -0.0   4.9  418.
2018 199  0   4.8   1.0   4.8  406.
2018 199  1   4.9   1.7   4.7  414.
2018 199  2   5.3   3.1   4.3  422.
2018 199  3   5.4   2.4   4.2  418.
2018 199  4   5.2   1.2   4.3  419.
2018 199  5   5.0   0.3   4.8  414.
2018 199  6   4.7   0.5   4.6  408.
2018 199  7   4.8   1.0   4.4  412.
2018 199  8   4.9   1.6   4.4  408.
2018 199  9   4.6   1.8   4.3  403.
2018 199 10   4.0   1.2   4.6  406.
2018 199 11   3.6  -0.7   4.2  402.
2018 199 12   3.2  -0.9   3.9  401.
2018 199 13   3.1   0.5   3.8  399.
2018 199 14   2.8  -0.3   3.8  399.
2018 199 15   2.9   0.3   3.9  396.
2018 199 16   2.9  -0.5   3.8  393.
2018 199 17   2.8  -1.2   3.8  393.
2018 199 18   2.7  -1.4   4.0  397.
2018 199 19   2.7  -1.4   3.8  394.
2018 199 20   2.8  -1.9   4.1  396.
2018 199 21   2.8  -0.9   4.2  389.
2018 199 22   2.9  -0.6   3.9  385.
2018 199 23   2.6  -0.4   4.1  380.
2018 200  0   2.5  -0.5   4.3  377.
2018 200  1   2.6  -1.0   5.2  376.
2018 200  2   2.4  -0.8   7.1  366.
2018 200  3   1.8   0.3   8.1  355.
2018 200  4   1.8   0.4   9.4  352.
2018 200  5   2.2  -0.0  10.1  345.
2018 200  6   2.3   0.2   9.9  347.
2018 200  7   2.2   0.6  10.6  346.
2018 200  8   3.3   1.0   9.2  347.
2018 200  9   4.8  -0.7   3.5  348.
2018 200 10   4.5   1.6   3.9  359.
2018 200 11   4.6  -1.2   4.2  354.
2018 200 12   3.9   1.3   4.0  360.
2018 200 13   5.1   0.3   3.1  359.
2018 200 14   5.5  -0.3   3.4  359.
2018 200 15   5.2  -0.8   3.7  370.
2018 200 16   5.4  -2.2   3.9  371.
2018 200 17   5.2  -0.8   3.2  358.
2018 200 18   4.9  -1.0 999.9  371.
2018 200 19   4.1  -2.9   5.0  383.
2018 200 20   4.2   2.8   5.1  390.
2018 200 21   4.7   3.0   5.1  389.
2018 200 22   4.2  -0.7   5.7  383.
2018 200 23   4.8  -1.6   5.8  383.
2018 201  0   5.7   3.7   5.8  382.
2018 201  1   5.6   3.7   6.6  391.
2018 201  2   5.2   2.7   7.0  400.
2018 201  3   4.8   1.7   7.3  399.
2018 201  4   5.5   1.2   6.7  396.
2018 201  5   5.9   1.1   5.8  403.
2018 201  6   3.2   1.0   7.7  411.
2018 201  7   3.6   1.5   7.0  405.
2018 201  8   5.2  -2.6   6.7  407.
2018 201  9   5.6  -2.5   6.0  416.
2018 201 10   5.2  -2.2   5.3  444.
2018 201 11   5.8  -2.1   5.0  439.
2018 201 12   4.9  -1.5   5.0  441.
2018 201 13   4.8  -0.2   5.2  450.
2018 201 14   4.8   2.1   4.7  444.
2018 201 15   4.8  -0.5   4.1  431.
2018 201 16   5.1   0.4   4.6  423.
2018 201 17   5.8   0.9   5.1  414.
2018 201 18   5.3  -0.4   7.2  401.
2018 201 19   5.6  -0.1   6.9  390.
2018 201 20   6.1  -3.0  10.1  404.
2018 201 21   5.6  -1.9  10.7  405.
2018 201 22   6.2   1.2  10.5  409.
2018 201 23   6.9   0.5  11.0  408.
2018 202  0   7.0  -1.5   6.6  452.
2018 202  1   6.4  -3.7   6.3  457.
2018 202  2   7.1   1.6   6.5  474.
2018 202  3   7.5  -1.1   7.3  457.
2018 202  4   8.2  -3.2   6.9  446.
2018 202  5   8.7  -3.0   6.8  464.
2018 202  6   9.1   0.4   6.9  481.
2018 202  7   9.5  -0.7   6.7  472.
2018 202  8   9.0   0.7   5.7  455.
2018 202  9   7.1  -1.7   6.4  484.
2018 202 10   7.3  -1.5   7.4  488.
2018 202 11   8.3  -3.6   6.6  471.
2018 202 12   7.6  -0.7   6.9  484.
2018 202 13   7.7  -4.1   5.7  503.
2018 202 14   5.7  -1.4   5.2  525.
2018 202 15   4.6   0.3   4.2  535.
2018 202 16   4.7   1.3   4.1  535.
2018 202 17   4.8  -0.3   3.8  534.
2018 202 18   4.9  -1.6   3.5  529.
2018 202 19   4.9  -1.1   2.7  515.
2018 202 20   4.9  -0.7   2.4  507.
2018 202 21   5.5   2.3   2.8  494.
2018 202 22   4.7  -0.4   2.4  492.
2018 202 23   4.7  -0.1   2.6  506.
2018 203  0   4.7   1.5   1.9  452.
2018 203  1   5.2   2.0   2.3  442.
2018 203  2   6.0   1.1   2.9  444.
2018 203  3   6.3   0.9   2.5  435.
2018 203  4   5.1  -2.4   2.7  460.
2018 203  5   4.3  -1.9   3.9  458.
2018 203  6   4.5   0.8   3.3  455.
2018 203  7   4.7   0.1   2.8  455.
2018 203  8   4.2  -3.3   3.0  466.
2018 203  9   3.5  -0.5   2.9  469.
2018 203 10   2.9   0.9   2.8  467.
2018 203 11   2.9  -0.7   3.4  473.
2018 203 12   3.2  -1.3   3.6  477.
2018 203 13   3.0  -0.2   3.6  485.
2018 203 14   3.3  -0.0   3.4  490.
2018 203 15   3.1  -0.7   3.1  491.
2018 203 16   3.5  -1.4   3.2  490.
2018 203 17   3.9  -0.4   3.4  488.
2018 203 18   3.6   0.7   3.4  481.
2018 203 19   3.7  -0.4   3.0  471.
2018 203 20   3.7  -0.6   2.9  467.
2018 203 21   3.6  -0.5   2.8  462.
2018 203 22   3.8  -0.3   2.7  457.
2018 203 23   3.9   1.0   2.7  450.
2018 204  0   3.3   1.4   3.3  452.
2018 204  1   3.2   2.0   2.9  448.
2018 204  2   2.8   1.2   2.5  442.
2018 204  3   2.8   0.7   2.3  443.
2018 204  4   2.8   0.6   2.4  434.
