OMNIWeb Plus Browser Results

Listing for omni2 data from 20200101 to 20221231
Selected parameters:
 1 Scalar B, nT
 2 BZ, nT (GSM)
 3 SW Proton Density, N/cm^3
 4 SW Plasma Speed, km/s

YEAR DOY HR    1     2     3     4 
2020 116 18   3.7   1.2   3.8  383.
2020 116 19   3.6   0.9   3.6  385.
2020 116 20   3.7   1.4   3.3  386.
2020 116 21   3.5   0.9   3.3  385.
2020 116 22   3.5   1.7   3.5  380.
2020 116 23   3.6   1.7   3.8  374.
2020 117  0   3.6   0.9   3.5  376.
2020 117  1   4.0  -0.7   3.6  387.
2020 117  2   4.2  -0.5   4.9  386.
2020 117  3   4.1  -2.1   5.3  383.
2020 117  4   4.5  -1.9   4.9  374.
2020 117  5   4.3  -1.8   4.9  371.
2020 117  6   4.3   0.7   4.4  381.
2020 117  7   4.2   0.9   4.1  379.
2020 117  8   4.0  -0.8   4.2  382.
2020 117  9   3.7  -3.4   4.6  389.
2020 117 10   3.7  -2.3   4.9  389.
2020 117 11   3.8  -1.8   4.9  395.
2020 117 12   4.0  -1.9   5.7  391.
2020 117 13   4.3  -1.2   5.7  388.
2020 117 14   5.3  -4.3   7.2  404.
2020 117 15   5.0  -2.9   7.4  402.
2020 117 16   4.9  -3.4   7.0  406.
2020 117 17   4.6  -3.7   8.2  403.
2020 117 18   4.4  -3.3   8.1  404.
2020 117 19   4.6  -3.5   7.1  408.
2020 117 20   5.1  -4.0   6.4  413.
2020 117 21   4.6  -2.8   6.3  409.
2020 117 22   4.1   0.1   5.8  406.
2020 117 23   3.4   0.0   5.9  411.
2020 118  0   4.6  -0.9   4.5  413.
2020 118  1   4.4  -2.7   4.4  424.
2020 118  2   4.1  -2.6   4.1  425.
2020 118  3   3.3  -1.2   3.7  419.
2020 118  4   3.1  -0.5   3.9  398.
2020 118  5   3.9  -0.8   4.0  384.
2020 118  6   4.0  -1.5   4.0  383.
2020 118  7   3.9   0.2   3.4  371.
2020 118  8   3.4  -0.6   4.1  381.
2020 118  9   4.0   0.8   4.0  380.
2020 118 10   4.2  -0.2   3.7  389.
2020 118 11   4.1  -0.6   3.5  398.
2020 118 12   4.3  -1.4   3.6  405.
2020 118 13   3.8  -2.9   3.6  402.
2020 118 14   3.2  -1.4   3.8  409.
2020 118 15   3.1  -1.9   3.8  417.
2020 118 16   3.8  -2.8   4.0  417.
2020 118 17   4.5  -3.4   3.9  426.
2020 118 18   4.8  -3.4   4.0  427.
2020 118 19   4.5  -3.2   3.9  429.
2020 118 20   4.5   0.9   2.9  411.
2020 118 21   5.2   2.9   3.0  404.
2020 118 22   5.8   0.5   3.2  393.
2020 118 23   5.8  -2.1   3.9  393.
2020 119  0   4.4  -3.8   4.9  406.
2020 119  1   4.8  -2.4   4.7  405.
2020 119  2   4.8  -1.4   4.8  400.
2020 119  3   4.7   0.8   5.0  398.
2020 119  4   4.6   2.5   5.0  392.
2020 119  5   5.0   0.6   4.7  385.
2020 119  6   5.1   1.2   4.9  384.
2020 119  7   5.0  -0.1   5.7  394.
2020 119  8   4.9   0.9   5.7  391.
2020 119  9   4.5  -0.8   6.2  390.
2020 119 10   4.8   1.5   5.6  379.
2020 119 11   5.2  -1.2   5.8  389.
2020 119 12   4.4  -1.5   5.6  415.
2020 119 13   4.2  -0.9   5.0  409.
2020 119 14   4.2  -1.5   5.1  417.
2020 119 15   5.1  -1.3   4.2  406.
2020 119 16   5.0  -1.2   3.9  409.
2020 119 17   4.9  -1.4   3.6  408.
2020 119 18   3.9  -0.8   4.3  408.
2020 119 19   3.8  -0.5   4.1  390.
2020 119 20   3.9  -1.0   4.3  386.
2020 119 21   3.6  -0.9   3.6  380.
2020 119 22   3.3  -1.0   3.5  373.
2020 119 23   3.1  -0.6   3.7  382.
2020 120  0   3.1  -0.9   3.6  375.
2020 120  1   3.2  -1.1   3.5  371.
2020 120  2   3.0  -1.9   3.3  366.
2020 120  3   2.8  -1.8   3.4  359.
2020 120  4   2.4  -1.1   3.4  359.
2020 120  5   2.6   0.1   2.3  356.
2020 120  6   2.8   0.9   2.0  354.
2020 120  7   2.7  -0.3   1.4  347.
2020 120  8   2.6  -1.0   1.7  347.
2020 120  9   2.8  -0.5   1.9  347.
2020 120 10   2.8  -0.7   2.2  346.
2020 120 11   2.8  -1.1   2.1  345.
2020 120 12   2.3  -0.6   3.2  348.
2020 120 13   2.7   0.6   3.9  357.
2020 120 14   2.6   0.2   4.1  358.
2020 120 15   3.1   0.0   4.5  360.
2020 120 16   3.2  -1.0 999.9 9999.
2020 120 17   3.5  -1.3   6.5  348.
2020 120 18   3.7  -1.4   6.3  344.
2020 120 19   3.8  -1.6   6.4  336.
2020 120 20   3.6  -1.5   6.1  331.
2020 120 21   3.0  -1.3   6.1  329.
2020 120 22   2.9  -1.4   5.5  323.
2020 120 23   3.0  -1.8   4.7  319.
2020 121  0   2.7  -1.7   5.2  316.
2020 121  1   2.7  -1.7   5.6  314.
2020 121  2   2.6  -1.5   5.0  305.
2020 121  3   2.5  -1.5   4.5  298.
2020 121  4   2.3  -1.8   4.6  298.
2020 121  5   2.4  -1.6   5.1  298.
2020 121  6   1.8  -1.3   5.4  298.
2020 121  7   2.3  -1.8   4.2  295.
2020 121  8   2.7  -1.5   4.0  288.
2020 121  9   3.1  -1.3   3.3  286.
2020 121 10   3.1  -1.4   3.3  285.
2020 121 11   2.9  -0.4   3.8  280.
2020 121 12   2.8   0.2   3.8  278.
2020 121 13   2.9   0.8   3.5  279.
2020 121 14   3.0   1.2   3.9  281.
2020 121 15   3.5   1.6   5.3  290.
2020 121 16   3.8   2.0   5.4  290.
2020 121 17   4.0   1.6   6.0  290.
2020 121 18   4.1   1.2   6.3  289.
2020 121 19   4.5   1.0   6.1  283.
2020 121 20   4.7   1.2   5.5  276.
2020 121 21   5.0   0.9   5.3  275.
2020 121 22   5.2   0.7   6.0  276.
2020 121 23   4.3   0.0   5.7  275.
2020 122  0   3.7   0.4   7.7  286.
2020 122  1   3.1   1.6  10.4  292.
2020 122  2   3.6   2.3   9.6  294.
2020 122  3   4.1   2.0   8.6  294.
2020 122  4   4.2   0.1   8.9  301.
2020 122  5   5.5  -2.6   9.9  317.
2020 122  6   5.7  -4.5  10.2  317.
2020 122  7   6.1  -5.9   9.6  313.
2020 122  8   5.1  -3.0  10.5  303.
2020 122  9   4.8  -1.9  11.3  296.
2020 122 10   5.8  -0.8  17.5  307.
2020 122 11   7.2  -4.7  19.8  309.
2020 122 12   6.0  -3.2  17.3  312.
2020 122 13   4.8  -3.7  14.2  312.
2020 122 14   3.6   1.7  13.3  308.
2020 122 15   4.8   2.7   9.5  305.
2020 122 16   5.0   1.2   9.3  299.
2020 122 17   4.9   0.7   8.9  294.
2020 122 18   4.6   1.9   7.5  290.
2020 122 19   4.8   2.2   6.7  291.
2020 122 20   5.0   1.2   6.9  289.
2020 122 21   5.8   4.2   8.0  299.
2020 122 22   5.5   3.1   8.2  305.
2020 122 23   5.6   2.0   7.7  326.
2020 123  0   5.3   4.6   9.4  314.
2020 123  1   5.5   3.4   9.2  318.
2020 123  2   4.3  -1.4   9.3  324.
2020 123  3   3.9  -2.0   8.5  329.
2020 123  4   4.1  -2.3   7.5  332.
2020 123  5   5.1  -3.7   7.4  332.
2020 123  6   4.1  -2.6   6.8  328.
2020 123  7   4.0  -1.6   5.4  318.
2020 123  8   4.3  -1.9   4.2  320.
2020 123  9   4.5   1.9   2.3  335.
2020 123 10   4.1  -3.9   3.2  332.
2020 123 11   5.6  -3.9   3.5  323.
2020 123 12   7.1  -1.4   3.5  319.
2020 123 13   6.7   1.8   3.0  318.
2020 123 14   5.8   2.7   2.9  317.
2020 123 15   5.1   1.9   2.8  316.
2020 123 16   3.3  -0.5   5.4  325.
2020 123 17   2.9  -0.3   5.1  320.
2020 123 18   2.8   0.3   4.9  332.
2020 123 19   2.8  -1.9   5.4  340.
2020 123 20   1.5  -0.7   5.5  323.
2020 123 21   1.9  -1.2   5.6  325.
2020 123 22   1.8  -1.3   5.7  328.
2020 123 23   3.1  -1.2   6.6  332.
2020 124  0   3.5  -1.4   8.0  332.
2020 124  1   3.3  -1.3   8.2  335.
2020 124  2   3.6  -1.4   7.4  331.
2020 124  3   3.7  -1.4   7.0  328.
2020 124  4   3.8  -1.8   9.2  327.
2020 124  5   4.2   0.8   6.8  323.
2020 124  6   3.9   1.2   9.0  323.
2020 124  7   3.9   0.6   9.7  320.
2020 124  8   3.9   0.5   9.4  320.
2020 124  9   3.4   0.4   9.8  316.
2020 124 10   3.0  -0.3  10.7  316.
2020 124 11   3.3   0.8   9.5  311.
2020 124 12   2.8  -0.3   8.6  297.
2020 124 13   2.6  -0.8   8.4  284.
2020 124 14   2.1   0.3   9.1  290.
2020 124 15   2.2  -0.3   8.7  292.
2020 124 16   2.0   0.1   9.1  295.
2020 124 17   2.3   0.2   9.1  291.
2020 124 18   2.7   0.6  13.0  297.
2020 124 19   3.0  -1.0  20.2  304.
2020 124 20   5.9  -0.7  21.9  317.
2020 124 21   6.2  -2.4  25.7  313.
2020 124 22   8.5   1.6  13.7  312.
2020 124 23   7.2  -0.5  14.3  315.
2020 125  0   4.8  -4.0  14.3  308.
2020 125  1   4.4   1.6  11.2  307.
2020 125  2   3.8  -0.8  11.4  313.
2020 125  3   4.4   1.6   9.2  313.
2020 125  4   4.5   2.7   8.9  301.
2020 125  5   5.1   0.5   9.3  315.
2020 125  6   5.2   1.8  10.3  322.
2020 125  7   4.5   2.3  11.7  324.
2020 125  8   4.7  -1.3  10.0  326.
2020 125  9   3.8  -1.4  10.2  328.
2020 125 10   4.1   0.8   9.5  330.
2020 125 11   5.3   1.8   8.4  325.
2020 125 12   4.8  -2.4   8.9  334.
2020 125 13   5.1  -1.9   7.6  329.
2020 125 14   5.3  -0.5   6.2  320.
2020 125 15   6.1   2.8   3.4  322.
2020 125 16   5.5   1.9   3.6  319.
2020 125 17   4.4  -0.5   5.0  318.
2020 125 18   2.8   1.2   5.5  322.
2020 125 19   3.4   2.8   5.1  322.
2020 125 20   2.5  -1.1   5.6  333.
2020 125 21   3.4  -1.5   3.4  324.
2020 125 22   3.0  -2.3   5.3  329.
2020 125 23   3.1  -2.6   5.0  334.
2020 126  0   2.3  -1.7   5.1  335.
2020 126  1   2.9  -1.9   4.9  327.
2020 126  2   3.5  -3.0   5.4  329.
2020 126  3   3.9  -2.4   6.0  327.
2020 126  4   4.6  -1.7   5.2  315.
2020 126  5   4.9  -1.0   4.1  311.
2020 126  6   4.5  -1.1   4.1  312.
2020 126  7   4.7  -3.2   5.2  310.
2020 126  8   5.3  -0.7   4.9  304.
2020 126  9   5.0   1.6   6.6  300.
2020 126 10   5.5   0.9   4.2  303.
2020 126 11   4.8   0.9   5.6  303.
2020 126 12   4.0   1.3   7.6  303.
2020 126 13   3.9  -0.9   8.4  304.
2020 126 14   5.7  -3.4   5.3  318.
2020 126 15   5.6  -4.3   5.6  316.
2020 126 16   5.2  -4.2   8.4  328.
2020 126 17   5.5  -4.3  11.6  329.
2020 126 18   5.3  -4.4  11.3  332.
2020 126 19   4.9  -4.1  10.8  332.
2020 126 20   5.1  -4.1   9.2  332.
2020 126 21   5.1  -2.8   9.4  320.
2020 126 22   5.1  -3.9   8.9  325.
2020 126 23   5.5  -2.5   9.8  326.
2020 127  0   7.5  -4.0   9.9  329.
2020 127  1   6.9  -2.3   8.4  318.
2020 127  2   7.1  -5.2   5.0  334.
2020 127  3   7.2  -5.9   4.4  330.
2020 127  4   6.5  -3.5   4.7  314.
2020 127  5   6.2  -1.2   4.5  302.
2020 127  6   5.5  -1.4   5.1  302.
2020 127  7   5.2   0.0   4.5  294.
2020 127  8   5.2   1.9   3.8  293.
2020 127  9   5.3   1.7   3.6  294.
2020 127 10   4.5   0.2   3.3  314.
2020 127 11   3.9  -0.5   3.5  327.
2020 127 12   3.9  -1.3   3.2  325.
2020 127 13   4.1  -1.4   2.6  323.
2020 127 14   3.9  -1.6   2.8  318.
2020 127 15   3.8  -1.5   2.4  321.
2020 127 16   3.8  -1.4   2.0  312.
2020 127 17   4.1  -1.7   1.8  309.
2020 127 18   4.1  -2.5   2.3  307.
2020 127 19   3.6  -1.3   3.4  303.
2020 127 20   3.3  -1.9   5.0  297.
2020 127 21   3.6  -1.3   6.4  297.
2020 127 22   3.9  -1.4   5.8  298.
2020 127 23   3.9  -1.1   4.8  296.
2020 128  0   3.8  -1.5   4.9  295.
2020 128  1   3.6  -1.0   5.0  299.
2020 128  2   3.3  -1.4   5.6  306.
2020 128  3   3.0  -1.9   6.5  308.
2020 128  4   4.1  -0.4   5.0  308.
2020 128  5   4.2  -3.6   5.5  315.
2020 128  6   4.5  -2.5   6.3  318.
2020 128  7   4.4  -1.2   6.1  311.
2020 128  8   4.3   2.3   7.2  320.
2020 128  9   4.5  -1.6   7.1  319.
2020 128 10   5.2  -4.0   6.7  323.
2020 128 11   5.1  -3.3   7.3  321.
2020 128 12   4.6  -1.3   7.5  328.
2020 128 13   3.5   0.8   8.3  337.
2020 128 14   3.3  -1.1   8.2  337.
2020 128 15   2.8  -1.4   8.2  336.
2020 128 16   3.2  -1.5   8.2  337.
2020 128 17   3.2  -1.1   8.3  333.
2020 128 18   3.2   2.5   8.3  332.
2020 128 19   3.3   2.1   8.1  330.
2020 128 20   3.3   0.2   7.6  329.
2020 128 21   3.2   0.2   7.5  328.
2020 128 22   3.2   0.9   7.2  328.
2020 128 23   3.3  -0.6   7.3  324.
2020 129  0   3.1  -0.8   7.5  324.
2020 129  1   3.2   0.1   7.5  332.
2020 129  2   3.6   2.3   7.8  334.
2020 129  3   3.5   1.0   8.2  331.
2020 129  4   3.6   0.8   8.9  335.
2020 129  5   4.1  -0.3   9.8  335.
2020 129  6   4.1   0.2   9.9  332.
2020 129  7   4.1   0.2   9.9  332.
2020 129  8   4.0   0.6  10.7  335.
2020 129  9   3.9  -0.4  10.1  344.
2020 129 10   3.9  -0.0  10.6  347.
2020 129 11   3.8   0.2  11.3  342.
2020 129 12   4.0  -0.2  11.3  344.
2020 129 13   4.0  -0.4  10.6  344.
2020 129 14   3.9   2.9   9.1  337.
2020 129 15   4.2   3.0   7.2  333.
2020 129 16   4.6   2.4   6.0  325.
2020 129 17   3.6   2.0   6.7  326.
2020 129 18   3.5   0.5   6.6  328.
2020 129 19   3.0   0.3   6.7  329.
2020 129 20   3.3   0.6   6.6  327.
2020 129 21   4.0  -1.8   5.9  333.
2020 129 22   3.7  -3.3   5.5  337.
2020 129 23   3.2  -1.9   5.4  336.
2020 130  0   3.3  -0.3   4.3  329.
2020 130  1   3.0   0.7   4.5  327.
2020 130  2   3.1   2.0   4.7  325.
2020 130  3   3.3   0.9   5.0  325.
2020 130  4   3.2   1.6   3.2  319.
2020 130  5   3.2   1.6   3.0  318.
2020 130  6   3.2   0.8   3.9  316.
2020 130  7   3.0   1.4   4.7  313.
2020 130  8   3.2   2.1   4.8  312.
2020 130  9   3.7   2.4   5.1  314.
2020 130 10   4.3   1.3   5.1  318.
2020 130 11   4.0  -0.3   5.7  319.
2020 130 12   4.0   0.8   6.0  318.
2020 130 13   3.8   1.2   6.1  320.
2020 130 14   3.8   1.4   6.1  319.
2020 130 15   3.7   1.4   6.1  312.
2020 130 16   4.0  -0.6   5.7  310.
2020 130 17   3.8   0.6   6.5  314.
2020 130 18   3.9   1.2   6.1  306.
2020 130 19   4.0   0.9   6.3  305.
2020 130 20   4.1   2.0   5.7  297.
2020 130 21   3.5   1.8   7.0  307.
2020 130 22   3.9   1.8   7.6  312.
2020 130 23   4.0   1.8   7.6  309.
2020 131  0   3.4   1.0   8.8  312.
2020 131  1   4.7   2.1   5.5  310.
2020 131  2   4.7   2.1   5.3  307.
2020 131  3   4.5   2.4   5.6  306.
2020 131  4   4.0   2.4   6.5  304.
2020 131  5   4.0   1.1   7.7  308.
2020 131  6   4.1   0.7   7.2  303.
2020 131  7   4.0   0.2   7.1  301.
2020 131  8   3.7   0.7   7.6  298.
2020 131  9   3.5   0.4   8.0  296.
2020 131 10   3.7   0.5   7.5  294.
2020 131 11   3.8   1.0   7.4  295.
2020 131 12   3.5   0.9   8.1  299.
2020 131 13   4.3   0.7   6.8  291.
2020 131 14   4.6   0.3   8.2  298.
2020 131 15   5.2  -0.3  12.1  314.
2020 131 16   2.8  -0.5  18.6  323.
2020 131 17   2.6   0.4  19.6  322.
2020 131 18   4.6   2.3  19.4  323.
2020 131 19   3.5   3.1  18.7  326.
2020 131 20   3.1   0.6  21.4  323.
2020 131 21   5.5  -4.8  14.0  321.
2020 131 22   5.1  -3.3   9.8  312.
2020 131 23   4.4  -4.0   8.0  313.
2020 132  0   4.4  -4.0   7.4  325.
2020 132  1   4.2  -3.3   8.1  322.
2020 132  2   3.9  -2.2   9.6  327.
2020 132  3   4.6  -4.1   9.6  334.
2020 132  4   5.0  -0.9   6.1  324.
2020 132  5   4.1   1.0   5.1  335.
2020 132  6   3.5   0.3   4.8  348.
2020 132  7   3.5  -2.3   5.7  347.
2020 132  8   4.2  -2.4   5.7  343.
2020 132  9   3.4  -0.4   5.6  342.
2020 132 10   3.1  -1.2   5.2  339.
2020 132 11   2.7   1.1   4.8  336.
2020 132 12   2.0   1.1   4.9  336.
2020 132 13   2.1   0.3   5.0  326.
2020 132 14   1.9   0.9   4.9  327.
2020 132 15   1.9   0.4   5.2  326.
2020 132 16   1.8   0.5   5.4  327.
2020 132 17   1.3   0.4   5.7  329.
2020 132 18   1.6  -1.0   5.6  327.
2020 132 19   2.8  -1.6   5.1  322.
2020 132 20   2.9  -1.4   4.8  320.
2020 132 21   2.4  -1.1   5.7  320.
2020 132 22   2.3  -1.0   6.5  320.
2020 132 23   2.3  -1.9   7.1  321.
2020 133  0   1.9  -1.6   7.6  322.
2020 133  1   1.9  -1.6   9.0  323.
2020 133  2   2.1  -0.7  11.6  323.
2020 133  3   1.9  -1.3  13.8  319.
2020 133  4   1.4  -1.1  16.1  318.
2020 133  5   1.3   0.1  16.2  313.
2020 133  6   1.5   0.4  14.4  311.
2020 133  7   1.1  -0.0  15.3  308.
2020 133  8   1.5   0.2  15.4  310.
2020 133  9   2.6  -1.2  14.6  314.
2020 133 10   2.8   1.7  13.4  311.
2020 133 11   2.6   1.7  11.6  305.
2020 133 12   2.6   1.5  10.1  303.
2020 133 13   2.2   0.7   9.5  299.
2020 133 14   2.4  -1.7   8.3  303.
2020 133 15   2.9  -2.2   6.9  302.
2020 133 16   3.1  -2.3   7.2  305.
2020 133 17   3.0  -2.5   7.7  307.
2020 133 18   3.0  -2.4   7.7  308.
2020 133 19   2.8  -2.4   8.1  311.
2020 133 20   2.3  -1.9   9.0  308.
2020 133 21   2.1  -1.2  11.3  314.
2020 133 22   3.7  -2.2   6.6  314.
2020 133 23   4.1  -1.7   6.2  314.
2020 134  0   2.4   0.9   7.7  315.
2020 134  1   3.1  -1.8   8.4  316.
2020 134  2   3.4  -2.1   9.4  315.
2020 134  3   3.3  -0.8  11.6  315.
2020 134  4   2.3   0.6  13.4  314.
2020 134  5   2.3   0.9  13.3  309.
2020 134  6   2.0   1.0  14.2  311.
2020 134  7   2.8   0.8  14.0  316.
2020 134  8   3.2  -1.7  12.0  323.
2020 134  9   2.9  -1.7  11.3  315.
2020 134 10   2.6  -2.2  12.6  312.
2020 134 11   2.4  -0.2  13.0  314.
2020 134 12   2.3   0.4  12.3  310.
2020 134 13   2.6  -2.2  11.6  307.
2020 134 14   3.7  -3.2   9.5  305.
2020 134 15   3.5  -2.2  10.0  304.
2020 134 16   2.4  -1.6  12.6  303.
2020 134 17   2.8  -0.2  12.2  299.
2020 134 18   2.1  -0.3  12.3  301.
2020 134 19   2.0  -1.4  12.3  299.
2020 134 20   1.9  -1.6  11.9  294.
2020 134 21   2.2  -1.6  11.6  290.
2020 134 22   2.0  -1.6  11.9  289.
2020 134 23   2.2  -0.8  11.5  293.
2020 135  0   2.8  -1.5  12.1  300.
2020 135  1   2.5  -0.0  13.5  306.
2020 135  2   2.3   0.4  13.7  304.
2020 135  3   2.5   0.7  12.6  300.
2020 135  4   2.9   0.3  11.6  300.
2020 135  5   2.5   0.8  12.7  299.
2020 135  6   2.6   0.8  13.6  299.
2020 135  7   2.1  -0.1  13.8  298.
2020 135  8   2.0  -0.5  14.4  302.
2020 135  9   1.5  -0.5  14.5  303.
2020 135 10   1.6   0.4  13.7  299.
2020 135 11   1.5   0.1  13.2  297.
2020 135 12   1.3  -0.3  13.8  297.
2020 135 13   1.5  -0.3  14.5  295.
2020 135 14   1.5   0.1  14.3  292.
2020 135 15   1.7  -0.4  13.3  289.
2020 135 16   1.8  -1.1  13.1  290.
2020 135 17   2.1  -0.5  13.4  290.
2020 135 18   2.7   1.5  12.2  283.
2020 135 19   2.3   1.4  12.7  284.
2020 135 20   3.0   1.5  10.0  289.
2020 135 21   2.7  -0.5  11.3  294.
2020 135 22   3.0  -0.8  10.5  294.
2020 135 23   3.2  -0.0   8.1  295.
2020 136  0   3.6   1.2   6.9  299.
2020 136  1   3.2   0.3   8.7  303.
2020 136  2   3.0  -1.7  10.2  303.
2020 136  3   3.3  -2.0   9.7  303.
2020 136  4   3.1  -1.4  10.0  302.
2020 136  5   2.4  -0.2  11.1  299.
2020 136  6   1.8  -0.3  11.8  298.
2020 136  7   2.2  -1.7  12.5  295.
2020 136  8   2.8  -1.7  14.3  290.
2020 136  9   3.2   0.9  28.7  306.
2020 136 10   5.0  -0.6  14.9  304.
2020 136 11   6.4   2.4   8.9  308.
2020 136 12   5.3   2.6   7.8  307.
2020 136 13   4.6   2.5   8.8  304.
2020 136 14   4.7   0.4   7.2  304.
2020 136 15   5.4  -0.1   5.5  317.
2020 136 16   4.4   1.6   4.6  310.
2020 136 17   4.1   1.2   4.4  306.
2020 136 18   3.9   1.8   4.7  307.
2020 136 19   4.1   2.1   4.1  306.
2020 136 20   3.9   1.8   3.8  303.
2020 136 21   2.5  -0.1   4.7  316.
2020 136 22   3.4   2.3   3.3  310.
2020 136 23   3.3   0.8   3.5  312.
2020 137  0   2.7   0.1   4.0  317.
2020 137  1   3.0   1.6   3.2  307.
2020 137  2   2.9   1.4   3.5  303.
2020 137  3   2.8   1.4   3.8  304.
2020 137  4   2.8   1.6   3.5  308.
2020 137  5   3.0   0.5   2.8  303.
2020 137  6   2.8  -0.7   3.6  306.
2020 137  7   2.8  -1.0   3.9  310.
2020 137  8   2.9  -0.5   4.4  312.
2020 137  9   3.0   0.2   3.3  303.
2020 137 10   3.0  -0.7   3.5  307.
2020 137 11   3.0  -0.8   6.0  321.
2020 137 12   2.9  -0.6   6.1  319.
2020 137 13   3.4  -1.5   5.4  314.
2020 137 14   3.5  -0.6   3.7  300.
2020 137 15   3.5  -1.5   4.4  295.
2020 137 16   3.8  -0.1   4.2  303.
2020 137 17   3.9   0.7   6.5  314.
2020 137 18   3.9   0.0   7.5  314.
2020 137 19   4.3   1.5   6.5  314.
2020 137 20   4.3   1.8   7.0  316.
2020 137 21   4.2   0.8   6.6  305.
2020 137 22   4.3   1.0   6.6  306.
2020 137 23   4.2   1.1   7.7  307.
2020 138  0   4.4   1.4   9.7  315.
2020 138  1   4.0   1.9   9.9  312.
2020 138  2   3.9   1.3   9.5  304.
2020 138  3   3.7   1.2   8.5  300.
2020 138  4   3.8   2.3   9.1  305.
2020 138  5   3.9   3.3   8.7  304.
2020 138  6   3.7   3.2   8.5  305.
2020 138  7   3.6   1.8   8.7  306.
2020 138  8   2.8   1.2   9.5  304.
2020 138  9   3.2  -0.6   9.5  303.
2020 138 10   2.9  -2.0   9.8  304.
2020 138 11   3.1   0.8   9.1  302.
2020 138 12   3.3   0.7   8.6  299.
2020 138 13   3.2  -1.6   8.4  296.
2020 138 14   3.0  -1.3   7.8  292.
2020 138 15   2.3  -0.5   8.1  294.
2020 138 16   2.5  -1.7   8.5  299.
2020 138 17   2.7   0.4   9.0  302.
2020 138 18   3.3   0.7   9.5  307.
2020 138 19   3.7   2.0  11.0  307.
2020 138 20   3.3   2.4  10.8  306.
2020 138 21   3.5  -0.9   9.5  311.
2020 138 22   4.5  -1.1   6.9  310.
2020 138 23   4.5  -0.9   7.2  308.
2020 139  0   4.8  -0.1   7.0  304.
2020 139  1   4.6   1.8   7.3  301.
2020 139  2   4.2   2.1   7.9  299.
2020 139  3   4.0   1.5   8.6  297.
2020 139  4   4.1   2.4   8.4  294.
2020 139  5   3.6   3.4   8.4  293.
2020 139  6   3.5   2.8   6.7  293.
2020 139  7   3.1   2.0   6.6  296.
2020 139  8   2.8   2.1   7.1  294.
2020 139  9   3.0   0.1   7.3  300.
2020 139 10   3.0  -0.1   8.5  299.
2020 139 11   3.0  -0.2   8.6  306.
2020 139 12   2.7  -0.2   9.0  311.
2020 139 13   2.7  -1.2   8.6  315.
2020 139 14   3.1  -0.3   8.1  311.
2020 139 15   3.2   0.0   8.0  309.
2020 139 16   2.9  -1.1   9.5  316.
2020 139 17   3.1   0.3  13.6  327.
2020 139 18   5.2   4.3  11.0  335.
2020 139 19   4.2  -1.8  11.4  336.
2020 139 20   4.4   1.5  12.2  335.
2020 139 21   4.4   2.9  12.1  335.
2020 139 22   4.4   1.2  13.0  338.
2020 139 23   5.7   1.8  13.8  340.
2020 140  0   7.1   3.4  11.8  349.
2020 140  1   7.4  -0.1  10.9  349.
2020 140  2   7.8   0.2   8.5  349.
2020 140  3   8.2   1.8   7.0  351.
2020 140  4   8.1   2.8   7.2  351.
2020 140  5   8.0  -3.2   6.2  359.
2020 140  6   7.9  -4.4   5.8  356.
2020 140  7   7.8  -4.4   6.2  354.
2020 140  8   6.7  -3.1   8.1  357.
2020 140  9   6.2  -1.7   8.3  356.
2020 140 10   6.0  -3.3   9.4  360.
2020 140 11   5.8  -1.1  11.2  369.
2020 140 12   5.3  -2.2  10.5  373.
2020 140 13   5.1  -1.4   8.9  372.
2020 140 14   3.9   0.9   8.3  381.
2020 140 15   3.1   1.0   7.8  384.
2020 140 16   4.0   2.1   7.1  380.
2020 140 17   4.1   1.5   7.1  385.
2020 140 18   3.6   0.8   6.3  379.
2020 140 19   3.8   1.5   6.5  384.
2020 140 20   4.3   0.3   5.2  380.
2020 140 21   3.5  -1.6   5.5  383.
2020 140 22   4.2  -0.1   4.3  382.
2020 140 23   3.9  -0.4   4.5  374.
2020 141  0   4.3  -0.3   4.7  377.
2020 141  1   4.1  -0.3   4.5  372.
2020 141  2   4.8  -0.4   3.0  375.
2020 141  3   4.1  -0.0   4.5  368.
2020 141  4   4.0   0.4   4.4  368.
2020 141  5   4.2   1.0   3.7  380.
2020 141  6   4.8   1.2   2.7  389.
2020 141  7   4.9   1.2   2.4  398.
2020 141  8   4.7   1.4   2.3  396.
2020 141  9   4.4   0.6   2.3  384.
2020 141 10   3.9   0.5   2.6  382.
2020 141 11   3.6  -0.1   1.6  378.
2020 141 12   3.8  -0.1   2.0  377.
2020 141 13   3.7  -0.3   1.9  375.
2020 141 14   3.5  -0.9   2.2  371.
2020 141 15   3.4  -0.7   2.7  370.
2020 141 16   3.2  -0.7   2.6  365.
2020 141 17   3.1  -0.6   2.4  358.
2020 141 18   3.3   0.4   2.7  361.
2020 141 19   3.5   0.1   2.0  358.
2020 141 20   2.7  -0.6   4.0  359.
2020 141 21   2.6  -0.5   4.0  351.
2020 141 22   2.9  -1.0   4.2  353.
2020 141 23   2.9  -0.8   4.5  350.
2020 142  0   3.3  -0.9   4.9  346.
2020 142  1   3.4  -1.3   5.0  347.
2020 142  2   3.4  -2.8   5.5  352.
2020 142  3   3.7  -2.4   5.5  353.
2020 142  4   3.7  -3.1   5.7  353.
2020 142  5   3.6  -2.9   6.1  354.
2020 142  6   3.6  -2.7   7.1  355.
2020 142  7   3.5  -2.5   7.3  351.
